Frequency,Nominal,Min,Max
5150,1.4718442548050044e-8,1.3970390996893453e-8,1.5456875031134824e-8
5300,1.4724273618323063e-8,1.3967561792026344e-8,1.547066117186401e-8
5500,1.4732049846117432e-8,1.3963516301565234e-8,1.5489246571446268e-8
5650,1.4737865299380406e-8,1.3960267701476e-8,1.5503309239307493e-8
5800,1.4743650764576421e-8,1.3956826913800476e-8,1.5517452017334054e-8
6000,1.47512930838715e-8,1.3951927033238608e-8,1.5536392240074085e-8
6150,1.4756951934346765e-8,1.394800795326392e-8,1.555062788906542e-8
6300,1.4762531531825513e-8,1.3943870861417556e-8,1.556486161693112e-8
6450,1.4768016472927825e-8,1.3939507815074777e-8,1.557906756615931e-8
6600,1.477339108478866e-8,1.3934910796454297e-8,1.5593219328851426e-8
6750,1.4778639436480657e-8,1.393007172141447e-8,1.5607289963647164e-8
6880,1.478307337984563e-8,1.3925675768059532e-8,1.561939768124155e-8
7000,1.4787062067954242e-8,1.3921446558449204e-8,1.5630485940399342e-8
7150,1.4791894011593451e-8,1.3915922070377162e-8,1.5644204670312463e-8
7320,1.479714363156108e-8,1.3909331579183665e-8,1.565952837609083e-8
7500,1.4802413228068005e-8,1.3901959063300557e-8,1.5675448417373348e-8
7650,1.4806556629622086e-8,1.3895495328741013e-8,1.5688439205123347e-8
7800,1.481045613286392e-8,1.3888731873860744e-8,1.5701147122665045e-8
8000,1.4815245806314385e-8,1.3879233405363017e-8,1.571759842341865e-8
8200,1.481952893797191e-8,1.3869167848357323e-8,1.573341993440448e-8
8400,1.4823263397779997e-8,1.385851577012393e-8,1.574853800866425e-8
8600,1.4826406825614704e-8,1.3847257897005711e-8,1.57628783633156e-8
8800,1.4828916717464238e-8,1.3835375160383202e-8,1.5776366252483835e-8
9000,1.483075051528645e-8,1.3822848743059625e-8,1.578892665089666e-8
9200,1.4831865700370041e-8,1.3809660125926132e-8,1.580048444777673e-8
9400,1.4832219889989143e-8,1.3795791134769297e-8,1.581096465054443e-8
9600,1.4831770937104346e-8,1.3781223987076289e-8,1.5820292597716928e-8
9800,1.4830477032825898e-8,1.3765941338685884e-8,1.58283941802597e-8
10000,1.4828296811317567e-8,1.3749926330128165e-8,1.5835196070515445e-8
10200,1.4825189456782972e-8,1.3733162632489886e-8,1.5840625957703886e-8
10400,1.482111481214024e-8,1.3715634492638803e-8,1.584461278885716e-8
10600,1.4816033488956165e-8,1.3697326777636185e-8,1.584708701393044e-8
10800,1.4809906978178474e-8,1.3678225018164793e-8,1.58479808337093e-8
11000,1.4802697761174054e-8,1.3658315450797947e-8,1.5847228449025625e-8
11200,1.479436942055349e-8,1.3637585058935088e-8,1.5844766309695457e-8
11500,1.4779701897559992e-8,1.3604923895647882e-8,1.5837734497120673e-8
11800,1.4762324303318605e-8,1.3570350788838537e-8,1.5826524755868343e-8
12000,1.4749181139695164e-8,1.3546223213086721e-8,1.5816641630283747e-8
12200,1.4734757077927537e-8,1.352122224998278e-8,1.580477321143426e-8
12500,1.4710659498113716e-8,1.3482066470221646e-8,1.5800322423426254e-8
12800,1.468353305488866e-8,1.344090624864383e-8,1.5827013180071102e-8
13000,1.4663728416162083e-8,1.3412343952347564e-8,1.584293845414096e-8
13200,1.4642524141259105e-8,1.3382879456577954e-8,1.58572904857281e-8
13500,1.4608055463410955e-8,1.333698559270144e-8,1.5875726368154762e-8
13800,1.4570348357398644e-8,1.3289051691167532e-8,1.5890263905613756e-8
14000,1.4543391637896117e-8,1.3255962729906412e-8,1.5897690239080047e-8
14200,1.4514969742310778e-8,1.3221969172445462e-8,1.5903238223416888e-8
14500,1.4469576968980337e-8,1.3152178766998837e-8,1.59079220516153e-8
14800,1.4420863855203541e-8,1.307061395989994e-8,1.5908092125472683e-8
15000,1.4386544171510095e-8,1.3015277050620064e-8,1.5905622495282944e-8
15500,1.4294320179101006e-8,1.287373052812226e-8,1.5890120158092672e-8
16000,1.4193025474979386e-8,1.2727891758578316e-8,1.5860888198720096e-8
16500,1.4082871236513322e-8,1.257813655115227e-8,1.581755764189181e-8
17000,1.3964154407226802e-8,1.242485875627315e-8,1.575992657712236e-8
17500,1.3837250900481431e-8,1.2268464995132188e-8,1.5687964738780747e-8
18000,1.3702607215630753e-8,1.2109369463965163e-8,1.560181319092773e-8
18500,1.356073080521056e-8,1.1947988935694048e-8,1.5501779112426168e-8
19000,1.34121795674293e-8,1.1784738063895979e-8,1.5388325951770305e-8
19500,1.325755085078904e-8,1.162002507405606e-8,1.5262059471811953e-8
20000,1.3097470348088465e-8,1.1454247905940716e-8,1.5123710409997008e-8
20500,1.2932581228089933e-8,1.1287790849890058e-8,1.4974114623636116e-8
21000,1.2763533808820035e-8,1.1121021699878832e-8,1.4814191663547753e-8
21500,1.259097602159366e-8,1.095428942812624e-8,1.4644922722724577e-8
22000,1.2415544854346978e-8,1.0787922370395878e-8,1.4467328846462858e-8
22500,1.2237858901354564e-8,1.0622226898237196e-8,1.4282450179274941e-8
23000,1.2058512087817711e-8,1.0457486544390848e-8,1.4091326877790017e-8
23500,1.1878068585161767e-8,1.0293961540347856e-8,1.389498215456222e-8
24000,1.1697058888189455e-8,1.0131888720418628e-8,1.3694407750878435e-8
24500,1.1515976989567763e-8,9.971481744341464e-9,1.3490551980222917e-8
25000,1.1335278560702336e-8,9.812931590093944e-9,1.3284310347406267e-8
25500,1.1155380030437459e-8,9.65640726979532e-9,1.307651863716151e-8
26000,1.0976658443300925e-8,9.502056724038358e-9,1.2867948282481934e-8
27000,1.062406099318128e-8,9.200369649177352e-9,1.2451221780264764e-8
