Frequency,Nominal,Min,Max
1950,0.9992876650801641,0.997062763208843,1.0010370254166425
2000,0.999249097847709,0.9969093514943551,1.001089396404784
2050,0.9992093937607308,0.9967519696440091,1.001142939772431
2100,0.9991685408450776,0.9965906113631551,1.0011976439299148
2150,0.9991265268387316,0.9964252702235584,1.001253496991809
2200,0.9990833391924185,0.9962559396649873,1.0013104867762652
2250,0.9990389650702456,0.996082612996837,1.001368600804339
2300,0.9989933913503534,0.995905283399785,1.0014278262993064
2350,0.9989466046255899,0.995723943927489,1.0014881501859656
2400,0.9988985912042082,0.9955385875083165,1.0015495590899337
2450,0.9988493371105821,0.9953492069471148,1.0016120393369312
2500,0.9987988280859464,0.9951557949270115,1.0016755769520564
2550,0.9987470495891582,0.9949583440112559,1.0017401576590532
2600,0.9986939867974788,0.9947568466450931,1.0018057668795675
2700,0.9985839476353917,0.9943416817640035,1.0019400110327426
2750,0.9985269402189184,0.9941279985669145,1.002008615291422
2800,0.9984685864171574,0.9939102375590921,1.002078186714122
2850,0.9984088700119798,0.9936883906251184,1.0021487092006067
2900,0.9983477745088671,0.9934624495435584,1.002220166343938
2950,0.9982852831378619,0.993232405989081,1.002292541429686
3000,0.9982213788545498,0.9929982515346094,1.0023658174351353
3050,0.9981560443410673,0.9927599776535121,1.002439977028488
3100,0.9980892620071318,0.9925175757218206,1.0025150025680598
3150,0.9980210139911067,0.9922710370204858,1.002590876101478
3200,0.9979512821610873,0.9920203527376638,1.0026675793648703
3300,0.99780729318685,0.9915065117301783,1.0028234004637477
3400,0.997657144667038,0.9909759804377537,1.0029823134929683
3500,0.997500681934553,0.9904286852659906,1.0031441610449179
3600,0.9973377461126193,0.989864551366609,1.0033087806501233
3700,0.9971681741568259,0.989283502718362,1.0034760047513764
3900,0.9968084490945758,0.9880703517247136,1.003817570620639
4000,0.9966179494687547,0.9874380922275888,1.0039915516057483
4100,0.9964201207694534,0.9867886038534126,1.0041674154714124
4200,0.9962147798191819,0.9861218059973937,1.0043449688430446
4320,0.9959581908759877,0.9852986856107878,1.004559983023126
4450,0.9956673244816802,0.9843785478164907,1.0047949275315369
4580,0.995362627683257,0.983428672619181,1.0050315130447864
4750,0.9949425749556581,0.982141355380039,1.005342571763893
4880,0.9946042624175673,0.9811221603156521,1.0055810916759391
5000,0.9942783807693505,0.9801544396114551,1.005801275131001
5150,0.9938520960214473,0.9789082157320191,1.0060758690126845
5300,0.9934040820009418,0.9776210951330603,1.0063489744298315
5500,0.9927716174888044,0.9758408395062713,1.0067093016935043
5650,0.9922699300368185,0.9744572226142989,1.0069755251651873
5800,0.99174393070164,0.9730317996561113,1.0072372721238076
6000,0.9910033862485107,0.971065749082403,1.0075776483427188
6150,0.9904175061380791,0.9695417631236413,1.0078251849806876
6300,0.9898045823951079,0.9679751157661663,1.0080649518994322
6450,0.9891637709354533,0.9663655656577419,1.0082959019774709
6600,0.988494217942739,0.9647128800110304,1.0085169610422586
6750,0.9877950608332473,0.963016835463331,1.00872702807985
6880,0.987164505686251,0.9615116926752859,1.0088993239650523
7000,0.9865616450826936,0.9600931677146353,1.0090496385611318
7150,0.9857792708854511,0.9582804883308815,1.0092248096053156
7320,0.9848528502840936,0.956172817161771,1.009404830988305
7500,0.9838245394324445,0.9538791788516745,1.009572105050076
7650,0.9829292841223816,0.9519189254040731,1.0096916343185227
7800,0.9819982306233055,0.9499140846570184,1.0097917410680566
8000,0.980699596346311,0.9471714046245175,1.0098927503540895
8200,0.9793336213550873,0.9443490188812541,1.0099537655232234
8400,0.977898204952846,0.9414467516347684,1.0099715709857946
8600,0.9763912634673788,0.938464486414472,1.009942887450511
8800,0.9748107363247092,0.9354021689394274,1.009864376272149
9000,0.97315459227764,0.9322598098283086,1.009732644265152
9200,0.9714208357711365,0.929037487137254,1.0095442489980477
9400,0.9696075134243015,0.9257353487118365,1.0092957045813522
9600,0.9677127206065725,0.9223536143400062,1.008983487958986
9800,0.9657346080836413,0.9188925776935816,1.0086040457102632
10000,0.9636713887065653,0.9153526080467175,1.008153801366147
10200,0.9615213441156063,0.9117341517607164,1.0076291632397902
10400,0.9592828314285077,0.9080377335256079,1.0070265327672618
10600,0.9569542898812844,0.9042639573500506,1.0063423133500098
10800,0.9545342473881215,0.9004135072923533,1.0055729196858294
11000,0.9520213269857318,0.8964871479267065,1.0047147875700968
11200,0.9494142531265176,0.8924857245401072,1.0037643841437316
11500,0.9453245804014343,0.8863448918492657,1.0021581482661523
11800,0.941017003176827,0.8800407303133589,1.000324914211498
12000,0.938022797052842,0.8757491095737137,0.9989711049119677
12200,0.9349297860370664,0.8713878497164086,0.9975082159976809
12500,0.9301038493171537,0.8647182910387159,0.9951025879362004
12800,0.9250531384843899,0.8578997900653054,0.9924345565363205
13000,0.9215608282233039,0.8532738927532173,0.9905054454188345
13200,0.917968390278399,0.8485856725829043,0.988452956986398
13500,0.9123924201915968,0.8414401551056901,0.9851376353435359
13800,0.9065928307604639,0.8341640743187959,0.9815318592144175
14000,0.9026031674486552,0.8292438620103392,0.9789634026445478
14200,0.8985157862761739,0.8242702651296699,0.9762612872862939
14500,0.8922035975992845,0.8167140500248551,0.9719543916774069
14800,0.8856775234954701,0.8090488825663961,0.9673396124396412
15000,0.8812102128842794,0.803722550815194,0.9640906416029577
15500,0.8696453355629435,0.7893181628212811,0.955361412469765
16000,0.8575368122331798,0.7746094907494383,0.9457657939987066
16500,0.8449175862797523,0.759645069355443,0.9353130573227788
17000,0.8318251535475562,0.744474063487471,0.9240227218677602
17500,0.8183009213339001,0.729145555783788,0.9119243243637867
18000,0.8043894945299044,0.7137078832717931,0.899056893444378
18500,0.7901379149858199,0.698208038724917,0.8875428545320113
19000,0.7755948808397952,0.6826911483644651,0.875591007685431
19500,0.7608099716884109,0.6672000331683492,0.8631089826495965
20000,0.7458329032703759,0.6515553787453436,0.8501371355002351
20500,0.7307128320581747,0.6342193979988925,0.8367195118068522
21000,0.7154977261399238,0.617088435565639,0.8229030796187865
21500,0.7002338143764603,0.6002051262921975,0.808736932136883
22000,0.6849651213695963,0.5836064000970895,0.7942714868190581
22500,0.6697330915625733,0.5673236648385365,0.7795577058599965
23000,0.6545763020342548,0.5513830772328403,0.7646463599996381
23500,0.6395302603932076,0.5358058779621896,0.7495873537748706
24000,0.6246272817039173,0.5206087696346828,0.7344291259862322
24500,0.6098964365994588,0.5058043192198455,0.7192181346502502
25000,0.5953635616169808,0.49140136969064757,0.7040509620581653
25500,0.58105132226228,0.4774054486415587,0.6909932723968172
26000,0.566979319273571,0.4638191644727417,0.6779507009642457
27000,0.5396199687227823,0.4378735814513609,0.6520092146832797
27500,0.5263578811342737,0.4255081718145388,0.6391553995493803
28000,0.5133869280278738,0.41354080054129766,0.6264067764969413
28500,0.5007138906200634,0.4019646157626594,0.6137816113734028
29000,0.48834356979355686,0.39077170761627256,0.6012964382634298
29500,0.4762789830274646,0.37995332111299324,0.5889660842477951
30000,0.4645215548983923,0.36950004333613196,0.5768037120092244
30500,0.4530712988833423,0.3594019667913721,0.5648208771598754
31000,0.4419269888524293,0.34964883086883775,0.5530275973207257
31500,0.43108631919743706,0.34023014342781027,0.5414324301963568
