Frequency,Nominal,Min,Max
104000,1500.3836298713643,1415.0669528420513,1584.743193184905
106000,1500.3143239911226,1415.3638783007866,1584.3399709525088
108000,1500.25277855177,1415.6498521893652,1583.961722121478
110000,1500.1980926359176,1415.9251934419733,1583.606407885594
112000,1500.1494798610413,1416.1902410905757,1583.2721940295116
115000,1500.086466711415,1416.5692824708867,1582.806862983118
118000,1500.0336151084307,1416.9271622406561,1582.3803967186807
120000,1500.0032100542173,1417.1545884505579,1582.1155539749789
122000,1499.976181522062,1417.3734976109859,1581.8649684643312
125000,1499.9411882998418,1417.6866434324804,1581.513625997794
128000,1499.9119341024773,1417.982524458062,1581.189038501672
130000,1499.8951797855752,1418.1707193067018,1580.986175549061
132000,1499.880359044691,1418.3520234722894,1580.7932983461826
135000,1499.8613237086079,1418.6116972413852,1580.521295443547
138000,1499.8456125717466,1418.8574632178138,1580.2683253027242
140000,1499.8367390623282,1419.01401860995,1580.1093785240723
142000,1499.8289963295356,1419.1650333449165,1579.9576388337862
145000,1499.8192580024968,1419.3816811280433,1579.7426031164648
148000,1499.8114779099283,1419.5871459692135,1579.5414855748297
150000,1499.8072369945671,1419.7182590015393,1579.4145480215427
155000,1499.799421537317,1420.026934741277,1579.1199010933058
160000,1499.7948482474271,1420.310535536544,1578.8542362849073
165000,1499.7927732972278,1420.5715701877605,1578.613841374099
170000,1499.7926196402818,1420.8122644437171,1578.3955836115742
175000,1499.7939377651753,1421.034593677903,1578.1968040361314
180000,1499.79637628126,1421.2403124734358,1578.0152336664453
185000,1499.799659712441,1421.4309810475602,1577.848926536759
190000,1499.8035716186237,1421.6079886438401,1577.6962058102583
195000,1499.8079416852145,1421.7725741191184,1577.5556201259944
200000,1499.8126357893445,1421.9258439935315,1577.4259080131542
205000,1499.8175483142916,1422.0687882398122,1577.3059687094699
210000,1499.822596172699,1422.2022940777506,1577.1948380970277
215000,1499.8277141363922,1422.327158020014,1577.0916687527929
220000,1499.8328511709146,1422.44409639183,1576.995713327197
225000,1499.8379675467531,1422.55375452252,1576.9063106296082
230000,1499.8430325539873,1422.6567147831297,1576.8228739271615
235000,1499.8480226879678,1422.7535036224301,1576.7448810625644
240000,1499.8529202042957,1422.8445977336871,1576.6718660739514
245000,1499.8577119645704,1422.9304294669441,1576.6034120607724
250000,1499.8623885119625,1423.0113915860406,1576.5391450878562
255000,1499.8669433291107,1423.0878414560793,1576.4787289580627
