Frequency,Nominal,Min,Max
445000,-3.304794858294843,-3.445197248189536,-3.209525922211261
458000,-3.327296993101251,-3.4772391825079376,-3.225409471639429
475000,-3.358069936860129,-3.520601624243687,-3.247092042247538
488000,-3.3826224313380324,-3.5547468688002306,-3.264395255933406
500000,-3.4060543806767636,-3.5869082667359398,-3.2809382372838094
515000,-3.436346903946622,-3.627809984996248,-3.302401499974166
530000,-3.4676984177807264,-3.6692766800805625,-3.3247463281168237
550000,-3.5110146750139397,-3.7250264821697314,-3.355914691181805
565000,-3.5445138018504654,-3.766862856217191,-3.3803134010733453
580000,-3.5787550245997664,-3.8084470529764856,-3.40556994316085
600000,-3.625341172422264,-3.8630978319743505,-3.4405319372354897
615000,-3.660795797419796,-3.903213294196523,-3.4676689717728206
630000,-3.6965247323277706,-3.9423719787188736,-3.495536713598354
645000,-3.7323724410378234,-3.98041523508281,-3.5240762023646717
660000,-3.768182446670612,-4.017213274163266,-3.553219385206016
675000,-3.8038008985988334,-4.052665334929283,-3.5828897889207254
688000,-3.8344007918847955,-4.082244753063682,-3.608965869782086
700000,-3.862341793148611,-4.108575125605263,-3.633281093511606
715000,-3.896752422736261,-4.140151243987776,-3.6639303278203883
732000,-3.9349200296098577,-4.174132247094872,-3.6988931237722587
750000,-3.974211567227856,-4.208037276766423,-3.736019709729744
765000,-4.005969347630599,-4.23469279900193,-3.7669199437965224
780000,-4.036758727315673,-4.259935624048714,-3.7976796768113283
800000,-4.076216840538521,-4.291477333959207,-3.8383098059855296
820000,-4.113778459689828,-4.320719029869533,-3.8783086117978827
840000,-4.149400729704198,-4.347799047313737,-3.917483871731422
860000,-4.183076059196194,-4.3728605219704,-3.9556674324765435
880000,-4.214825974947515,-4.396046656341991,-3.992717616524082
900000,-4.244695091858807,-4.4174973293552195,-4.02852020596657
920000,-4.2727455339155425,-4.437346788593109,-4.062988152909572
940000,-4.299052003460987,-4.45572218553021,-4.096060244603499
960000,-4.323697585333972,-4.472742747335195,-4.127698989534338
980000,-4.346770292298287,-4.488519415421111,-4.15788799304708
1000000,-4.368360306068511,-4.503154815802548,-4.186629066703787
